source,target,prediction
Giuseppe Lancia,Alberto Caprara,P
Robert D. Carr,Alberto Caprara,P
Bo Liu,Alberto Caprara,N
Andrea Lodi 0001,Matteo Fischetti,P
Lung-Wen Tsai,Matteo Fischetti,N
Sos S. Agaian,Matteo Fischetti,P
Andrea Lodi 0001,Rolf Niedermeier,N
Jean-Marc Martel,Rolf Niedermeier,N
Larry Masinter,Rolf Niedermeier,P
Gabriella Pasi,Rolf Niedermeier,N
John A. Ellis,Rolf Niedermeier,P
William H. Woodall,Rolf Niedermeier,N
Douglas S. Reeves,Rolf Niedermeier,N
Mark S. Nixon,Adam Prügel-Bennett,N
Colin Eden,Adam Prügel-Bennett,N
Antony Galton,Adam Prügel-Bennett,N
Mark S. Nixon,Guillermo Ricardo Simari,N
Moe Z. Win,Guillermo Ricardo Simari,N
Stefano Soatto,Guillermo Ricardo Simari,N
Ramakant Nevatia,Guillermo Ricardo Simari,N
Kang G. Shin,Guillermo Ricardo Simari,P
Mark S. Nixon,Heikki Kälviäinen,P
Jan Vitek,Heikki Kälviäinen,P
Mark S. Nixon,Kim C. Ng,N
Hiroshi Ishiguro,Kim C. Ng,P
Mohammad S. Obaidat,Kim C. Ng,N
Takushi Sogo,Kim C. Ng,P
Colin Eden,Arnaud Doucet,N
Steven Dubowsky,Arnaud Doucet,P
Edlyn Teske,Arnaud Doucet,N
Yingbo Hua,Arnaud Doucet,P
Petar M. Djuric,Arnaud Doucet,P
Guido Masera,Arnaud Doucet,N
Colin Eden,Davide Anguita,N
Gary D. Stormo,Davide Anguita,N
Antonis C. Stylianou,Davide Anguita,N
Colin Eden,Janice I. Glasgow,P
Burkhard Rost,Janice I. Glasgow,N
Elaine M. Eschen,Janice I. Glasgow,N
Antony Galton,Fernando A. C. Gomide,N
Stefano Ceri,Fernando A. C. Gomide,P
José Félix Costa,Fernando A. C. Gomide,N
Frank Hoffmann 0001,Fernando A. C. Gomide,N
Masami Yasuda,Fernando A. C. Gomide,N
Antony Galton,Sung-Il Chien,N
Donald D. Cowan,Sung-Il Chien,N
Andreas Goerdt,Sung-Il Chien,N
Antony Galton,Tomasz Luczak,N
Hans G. Kerkhoff,Tomasz Luczak,P
Terence D. Todd,Tomasz Luczak,N
Delin Chu,Tomasz Luczak,N
Christof Paar,Tomasz Luczak,N
Marc Teboulle,Tomasz Luczak,P
Tugrul Dayar,Tomasz Luczak,N
Ying Miao,Adam R. Klivans,N
Toshio Nakatani,Adam R. Klivans,N
José Muñoz-Pérez,Adam R. Klivans,N
Ying Miao,Adam Wolisz,N
Martin Reisslein,Adam Wolisz,P
Gerhard Widmer,Adam Wolisz,N
Javier Aracil,Adam Wolisz,N
Ying Miao,Jeffrey C. Lagarias,P
Dirk Dahlhaus,Jeffrey C. Lagarias,N
Neil J. A. Sloane,Jeffrey C. Lagarias,P
Walther Janous,Jeffrey C. Lagarias,P
Feng Ming Dong,Jeffrey C. Lagarias,N
Eric M. Rains,Jeffrey C. Lagarias,P
Franco Bartolini,Jeffrey C. Lagarias,N
Ying Miao,Terence D. Todd,N
Shahram Shirani,Terence D. Todd,N
P. Zoë Stavri,Terence D. Todd,N
Ying Miao,Yanxun Chang,N
Malcolm Greig,Yanxun Chang,P
Gregory Kucherov,Yanxun Chang,N
Frank E. Bennett,Yanxun Chang,P
Xin Wang,Yanxun Chang,N
Ryoh Fuji-Hara,Yanxun Chang,N
Jianxing Yin,Yanxun Chang,P
Toshio Nakatani,Aluizio F. R. Araújo,N
Guilherme De A. Barreto,Aluizio F. R. Araújo,P
Helge J. Ritter,Aluizio F. R. Araújo,N
Beate Bollig,Aluizio F. R. Araújo,N
Willem-Jan van den Heuvel,Aluizio F. R. Araújo,N
Peter H. W. Wong,Aluizio F. R. Araújo,N
Toshio Nakatani,Clement J. McDonald,P
Michael J. Franklin,Clement J. McDonald,P
Josef Leydold,Clement J. McDonald,N
Baltasar Fernández-Manjón,Clement J. McDonald,N
Bin Li,Clement J. McDonald,P
Olivier Danvy,Clement J. McDonald,P
Toshio Nakatani,Itzhak Gilboa,N
Shmuel Safra,Itzhak Gilboa,N
Toshio Nakatani,Yu Liu,N
Tracy Camp,Yu Liu,N
Hrushikesh Narhar Mhaskar,Yu Liu,N
Thomas A. Funkhouser,Yu Liu,N
Camino Balbuena,Yu Liu,N
Patrik O. Hoyer,Yu Liu,N
José Muñoz-Pérez,Kevin J. Parker,N
Arjan van der Schaft,Kevin J. Parker,N
B. G. Prakash,Kevin J. Parker,N
Johan Schoukens,Kevin J. Parker,N
Irith Pomeranz,Kevin J. Parker,P
Charles V. Stewart,Kevin J. Parker,P
Bin Yu 0001,Kevin J. Parker,P
José Muñoz-Pérez,Marie-Paule Lefranc,N
Wayne Luk,Marie-Paule Lefranc,N
Robin J. Evans 0001,Marie-Paule Lefranc,N
Michele E. Clamp,Marie-Paule Lefranc,N
Daniel C. Lee 0001,Marie-Paule Lefranc,N
Robert Joan-Arinyo,Marie-Paule Lefranc,N
Paul Dupuis,Adam Shwartz,N
Hui Zhang,Adam Shwartz,N
Igor Jurisica,Adam Shwartz,N
Bruno Tuffin,Adam Shwartz,P
Paul Dupuis,Cornelia M. Ruland,N
Romeo Rizzi,Cornelia M. Ruland,N
Paul Dupuis,Hyeran Byun,N
Mo-Yuen Chow,Hyeran Byun,N
Sung-Mo Kang,Hyeran Byun,P
Andrew W. Appel,Hyeran Byun,N
Paul Dupuis,Johan Schoukens,N
Norma Zagaglia Salvi,Johan Schoukens,N
G. Manimaran,Johan Schoukens,N
Hüseyin Akçay,Johan Schoukens,N
Carsten Carstensen,Johan Schoukens,N
Belur V. Dasarathy,Johan Schoukens,N
Gyula Simon,Johan Schoukens,P
Giampaolo Bella,Johan Schoukens,N
Paul Dupuis,Peter F. Stadler,N
Wanlei Zhou,Peter F. Stadler,N
Srecko Brlek,Peter F. Stadler,N
Hui Zhang,Eileen M. Trauth,N
Susan H. Nielsen,Eileen M. Trauth,P
Liisa von Hellens,Eileen M. Trauth,P
Mohan S. Kankanhalli,Eileen M. Trauth,P
Martin Anthony,Eileen M. Trauth,N
Lei-da Chen,Eileen M. Trauth,N
Hui Zhang,James K. Cavers,N
Kevin W. Sowerby,James K. Cavers,N
Kazuhiko Tsuda,James K. Cavers,N
Susanne C. Brenner,James K. Cavers,N
Igor Jurisica,Costas Vassilakis,P
Steven A. Hofmeyr,Costas Vassilakis,N
Dong In Kim,Costas Vassilakis,N
Igor Jurisica,Harish Viswanathan,N
David D. Falconer,Harish Viswanathan,P
Halim Yanikomeroglu,Harish Viswanathan,N
Hamid Aghvami,Harish Viswanathan,N
Sayandev Mukherjee,Harish Viswanathan,N
Bruno Tuffin,Efthymios Housos,N
Yutaka Akiyama,Efthymios Housos,N
Carlo H. Séquin,Efthymios Housos,N
Lusheng Wang,Efthymios Housos,P
Bruno Tuffin,Jing Peng,N
Antonio Vicino,Jing Peng,N
Sandip Sen,Jing Peng,P
Bruno Tuffin,Matti A. Hiltunen,N
Adrian Johnstone,Matti A. Hiltunen,N
Wolfgang Lehner,Matti A. Hiltunen,N
Ian D. Walker,Adam W. Hoover,P
Euntai Kim,Adam W. Hoover,N
Xose Manuel Pardo,Adam W. Hoover,P
Arnaud Doucet,Adam W. Hoover,P
Stephen T. C. Wong,Adam W. Hoover,N
Ian D. Walker,Jonathan Furner,N
Stavros A. Kotsopoulos,Jonathan Furner,N
Christos N. Capsalis,Jonathan Furner,N
Prashant J. Shenoy,Jonathan Furner,P
Ian D. Walker,Marcio S. de Queiroz,P
Chu-Sing Yang,Marcio S. de Queiroz,N
João José Pinto Ferreira,Marcio S. de Queiroz,N
Wayne H. Enright,Marcio S. de Queiroz,N
Euntai Kim,Gill Bejerano,N
Gérard Assayag,Gill Bejerano,P
Shlomo Dubnov,Gill Bejerano,P
Mazen Alamir,Gill Bejerano,N
Euntai Kim,Narasimhan Sundararajan,N
Mostafa Kaveh,Narasimhan Sundararajan,N
José Ramón González de Mendívil,Narasimhan Sundararajan,N
K. R. Ramakrishnan,Narasimhan Sundararajan,N
Jean-Loup Faulon,Narasimhan Sundararajan,N
Xose Manuel Pardo,Petia Radeva,P
Julia A. Schnabel,Petia Radeva,P
Diego Cabello,Petia Radeva,P
Libero Nigro,Petia Radeva,N
Xose Manuel Pardo,Shin-Dug Kim,N
Gunhee Han,Shin-Dug Kim,N
Gi-Ho Park,Shin-Dug Kim,P
Arnaud Doucet,Michael I. Jordan,P
Wei Wu,Michael I. Jordan,P
Chiranjib Bhattacharyya,Michael I. Jordan,N
Christophe Andrieu,Michael I. Jordan,P
Laurent El Ghaoui,Michael I. Jordan,P
Lior Pachter,Michael I. Jordan,P
Richard M. Karp,Michael I. Jordan,P
Stephen T. C. Wong,Andrea J. Goldsmith,N
Moe Z. Win,Andrea J. Goldsmith,P
Ranjan K. Mallik,Andrea J. Goldsmith,P
Turhan Tunali,Andrea J. Goldsmith,N
Valentin Goranko,Andrea J. Goldsmith,N
W. Nick Street,Andrea J. Goldsmith,N
Stephen T. C. Wong,Gordon M. Shepherd,N
Nigel H. Goddard,Gordon M. Shepherd,N
Edward Herskovits,Gordon M. Shepherd,N
Giorgio A. Ascoli,Gordon M. Shepherd,N
Arthur W. Toga,Gordon M. Shepherd,N
David N. Kennedy,Gordon M. Shepherd,N
Michael L. Hines,Gordon M. Shepherd,P
Michele Migliore,Gordon M. Shepherd,N
Stephen T. C. Wong,Hong Zhang,N
Ming Zhang,Hong Zhang,P
Ravi S. Sandhu,Hong Zhang,P
Ram Ramesh,Hong Zhang,N
Kenny Wong,Hong Zhang,P
Stephen T. C. Wong,Modesto Orozco,N
S. Sathiya Keerthi,Modesto Orozco,N
M. Randall Holmes,Modesto Orozco,N
Raffaello D'Andrea,Modesto Orozco,N
Dana Ron,Modesto Orozco,N
Martin Reisslein,Bruno Leclerc,N
Martin Reisslein,Petru Eles,N
Boris D. Kudryashov,Petru Eles,N
Cyril Allauzen,Petru Eles,N
Guenter Stoesser,Petru Eles,N
Marcos A. Kiwi,Petru Eles,N
Radu Marculescu,Petru Eles,N
Gerhard Widmer,Alvin T. S. Chan,N
Hong Va Leong,Alvin T. S. Chan,N
Jian Lu 0001,Alvin T. S. Chan,N
Jiannong Cao,Alvin T. S. Chan,P
Kang Zhang,Alvin T. S. Chan,P
Minyi Guo,Alvin T. S. Chan,N
Sajal K. Das,Alvin T. S. Chan,N
Vincent T. Y. Ng,Alvin T. S. Chan,N
Radha Jagadeesan,Alvin T. S. Chan,N
Hervé Delingette,Alvin T. S. Chan,N
Domenico Rosaci,Alvin T. S. Chan,N
Vimal K. Dubey,Alvin T. S. Chan,N
Gerhard Widmer,Joel Hass,N
Jack Snoeyink,Joel Hass,P
Stein W. Wallace,Joel Hass,N
Hossein Saiedian,Joel Hass,P
Harold N. Gabow,Joel Hass,P
Gerhard Widmer,Marc M. Van Hulle,N
Luciano Lenzini,Marc M. Van Hulle,N
Florentin Wörgötter,Marc M. Van Hulle,N
Majed Al-Mashari,Marc M. Van Hulle,N
Gerhard Widmer,Mark C. Little,N
Vinny Cahill,Mark C. Little,P
Xiaodong Wang 0001,Mark C. Little,N
Javier Aracil,Heinrich Niemann,P
Winfried Lamersdorf,Heinrich Niemann,P
Aníbal R. Figueiras-Vidal,Heinrich Niemann,P
Javier Aracil,Shu Beng Tor,N
Shriram Krishnamurthi,Matthias Felleisen,P
Robert Bruce Findler,Matthias Felleisen,P
Robert O. Ambrose,Matthias Felleisen,N
Ananthram Swami,Matthias Felleisen,P
Shriram Krishnamurthi,Robert Bruce Findler,P
Stanley C. Ahalt,Robert Bruce Findler,N
Shriram Krishnamurthi,Uwe Zdun,N
Hiroaki Kitano,Uwe Zdun,N
Shriram Krishnamurthi,Wei-Ling Chiang,N
Bruno Gaujal,Wei-Ling Chiang,N
Xiao-Qing Jin,Wei-Ling Chiang,N
Michèle Sebag,Wei-Ling Chiang,N
William B. Rouse,Leszek Rutkowski,N
Hui Li,Leszek Rutkowski,N
Giacomo Morabito,Leszek Rutkowski,N
Mahesh K. Varanasi,Leszek Rutkowski,N
William B. Rouse,Martha E. Pollack,P
Setsuo Arikawa,Martha E. Pollack,P
Yannis Theodoridis,Martha E. Pollack,P
Andy Schürr,Adhemar Bultheel,N
Haesun Park,Adhemar Bultheel,N
James B. Orlin,Adhemar Bultheel,P
Wolf Zimmermann,Adhemar Bultheel,N
Jianwei Zhang 0001,Adhemar Bultheel,N
Andy Schürr,Hiroshi Takeda,P
Simone Morosi,Hiroshi Takeda,N
Vinko Erceg,Hiroshi Takeda,P
Steven S. Seiden,Hiroshi Takeda,P
Andy Schürr,Xiao-Dong Hu,P
Jun Gu,Xiao-Dong Hu,P
Deying Li,Xiao-Dong Hu,P
Haesun Park,Frank Werner 0001,N
Ing Yann Soon,Frank Werner 0001,N
Ahmed Amine Jerraya,Frank Werner 0001,P
Jozef Sirán,Frank Werner 0001,P
Haesun Park,Gennian Ge,N
Clement W. H. Lam,Gennian Ge,P
H. Vincent Poor,Gennian Ge,N
Simone Diniz Junqueira Barbosa,Gennian Ge,N
Frank E. Bennett,Gennian Ge,P
Nicholas Zervos,Gennian Ge,N
Haesun Park,Gordon A. Manson,N
Reid G. Simmons,Gordon A. Manson,N
Jovisa D. Zunic,Gordon A. Manson,P
Hiroshi Sako,Gordon A. Manson,N
William J. Cook,Gordon A. Manson,N
Frank Vahid,Gordon A. Manson,N
Wai Lun Lo,Gordon A. Manson,N
Haesun Park,Hiroyuki Yotsuyanagi,N
Virgílio A. F. Almeida,Hiroyuki Yotsuyanagi,N
Xuemin Shen,Hiroyuki Yotsuyanagi,N
Izak Benbasat,Hiroyuki Yotsuyanagi,N
Ger Koole,Hiroyuki Yotsuyanagi,N
Haesun Park,Ion Petre,N
Reinhard Pichler,Ion Petre,N
John Rinzel,Ion Petre,N
Yi Hu,Ion Petre,N
Haesun Park,Ravi Janardan,P
Wessel Kraaij,Ravi Janardan,N
Tao Li,Ravi Janardan,P
Alois Potton,Ravi Janardan,N
Dieter Kranzlmüller,Ravi Janardan,N
James B. Orlin,Erol Basar,N
German Rigau,Erol Basar,N
Claudio Zandron,Erol Basar,N
James B. Orlin,Kai-Chih Liang,N
Hiroshi G. Okuno,Kai-Chih Liang,N
Wolf Zimmermann,Cristiana Bolchini,N
Letizia Tanca,Cristiana Bolchini,P
Wolf Zimmermann,David L. Donoho,N
Georges G. E. Gielen,David L. Donoho,P
Congxin Wu,David L. Donoho,N
Guido M. Schuster,David L. Donoho,N
Wolf Zimmermann,Honghua Dai,P
Terry R. Payne,Honghua Dai,P
Giuseppe Longo,Honghua Dai,N
Geoffrey I. Webb,Honghua Dai,P
Miklós Simonovits,Honghua Dai,N
Guillermo Matera,Honghua Dai,N
Wolf Zimmermann,Sabine Glesner,P
B. S. Manjunath,Sabine Glesner,N
Jeffrey H. Reed,Sabine Glesner,N
Steve R. Gunn,Sabine Glesner,N
Jun Chen,Sabine Glesner,N
Ion Androutsopoulos,Sabine Glesner,N
Wolf Zimmermann,Yong Li,P
Raouf N. Gorgui-Naguib,Yong Li,N
Wei Zhuang,Yong Li,N
Christos Bouras,Yong Li,P
Jianwei Zhang 0001,Dragoslav D. Siljak,N
Daniel W. C. Ho,Dragoslav D. Siljak,N
Detlef Nauck,Dragoslav D. Siljak,N
Jianwei Zhang 0001,Hee-Woong Kim,N
Dharma P. Agrawal,Hee-Woong Kim,N
Yiu-Kai Ng,Hee-Woong Kim,N
Jianwei Zhang 0001,Ioanis Nikolaidis,N
Pawel Gburzynski,Ioanis Nikolaidis,P
Jianwei Zhang 0001,John J. Ritsko,N
Hiroyuki Yotsuyanagi,John J. Ritsko,N
Alexander Birman,John J. Ritsko,P
Jianwei Zhang 0001,Masoumeh Nasiri-Kenari,N
András Frank,Masoumeh Nasiri-Kenari,P
Congxin Wu,Masoumeh Nasiri-Kenari,N
Chien-Chao Tseng,Masoumeh Nasiri-Kenari,N
Jawad A. Salehi,Masoumeh Nasiri-Kenari,P
András Lörincz,Masoumeh Nasiri-Kenari,N
Oscar H. Ibarra,Adi Rosén,P
Yuanqing Li,Adi Rosén,N
Oscar H. Ibarra,Ibrahim W. Habib,P
Thomas A. Manteuffel,Ibrahim W. Habib,P
Aldo Gangemi,Ibrahim W. Habib,N
Nasir Ghani,Ibrahim W. Habib,N
Franco Mazzenga,Ibrahim W. Habib,N
Michael D. Gordon,Ibrahim W. Habib,N
Oscar H. Ibarra,Koji Nakano,P
Giuseppe Martinelli,Koji Nakano,N
Tetsuo Asano,Koji Nakano,P
G. Pastor,Koji Nakano,N
Lila Kari,Koji Nakano,P
Oscar H. Ibarra,Louxin Zhang,P
Bruce Schneier,Louxin Zhang,P
Lionel M. Ni,Louxin Zhang,P
Mark Minas,Louxin Zhang,N
Oscar H. Ibarra,Richard A. Kemmerer,P
Zhe Dang,Richard A. Kemmerer,P
Wei-Bin Lee,Richard A. Kemmerer,N
Ron van der Meyden,Richard A. Kemmerer,P
Tevfik Bultan,Richard A. Kemmerer,P
Oscar H. Ibarra,Tevfik Bultan,P
Zhe Dang,Tevfik Bultan,P
Erik D. Demaine,Tevfik Bultan,P
Daniele Micciancio,Tevfik Bultan,N
Oscar H. Ibarra,Tomás Lang,P
Alexandre Varnek,Tomás Lang,N
Madhav V. Marathe,Tomás Lang,P
Leo Dorst,Tomás Lang,P
Key-Sun Choi,Tomás Lang,P
Jyrki Wallenius,Tomás Lang,P
Oscar H. Ibarra,Xiaohua Xia,N
Fabio Del Frate,Xiaohua Xia,N
Françoise Tisseur,Xiaohua Xia,N
Adrian Segall,Xiaohua Xia,N
Yuanqing Li,José Aguilar 0001,N
Ernst L. Leiss,José Aguilar 0001,N
Eileen Kraemer,José Aguilar 0001,N
Oliver Riordan,José Aguilar 0001,N
Hideaki Takagi,José Aguilar 0001,P
German Rigau,José Aguilar 0001,N
Yuanqing Li,Norishige Chiba,N
Jo Ann Oravec,Norishige Chiba,N
Yuanqing Li,Pierre Baldi,N
Miriam Di Ianni,Pierre Baldi,P
André Elisseeff,Pierre Baldi,N
Young-Hoon Kim,Pierre Baldi,N
Elisabeth André,Admela Jukan,N
Pamela C. Cosman,Admela Jukan,N
Jerzy W. Grzymala-Busse,Admela Jukan,N
Elisabeth André,Ana Paiva,N
Charles Ofria,Ana Paiva,N
Divesh Srivastava,Ana Paiva,P
Martin Baca,Ana Paiva,N
Elisabeth André,Martin Fowler,P
Francine Berman,Martin Fowler,P
Ing-Ray Chen,Martin Fowler,N
Pamela C. Cosman,Nikolai K. Vereshchagin,P
Yuval Rabani,Nikolai K. Vereshchagin,P
Harry Buhrman,Nikolai K. Vereshchagin,P
Michael V. Vyugin,Nikolai K. Vereshchagin,P
Hartmut Klauck,Nikolai K. Vereshchagin,P
Paul M. B. Vitányi,Nikolai K. Vereshchagin,P
Kwok-Yan Lam,Nikolai K. Vereshchagin,P
Vladimir Kanovei,Nikolai K. Vereshchagin,N
Ilan Newman,Nikolai K. Vereshchagin,P
Bruno Durand,Nikolai K. Vereshchagin,P
Jim Blythe,Adnan Amin,N
Ruth C. King,Adnan Amin,N
Koeng-Mo Sung,Adnan Amin,N
Jim Blythe,Daniel P. Miranker,P
Rob J. van Glabbeek,Daniel P. Miranker,P
Jayanta Basak,Daniel P. Miranker,P
Jim Blythe,Holger Hermanns,N
Liesbet Van der Perre,Holger Hermanns,N
Nicolaos B. Karayiannis,Holger Hermanns,N
Gethin Norman,Holger Hermanns,P
Marta Z. Kwiatkowska,Holger Hermanns,P
José María Carazo,Holger Hermanns,P
Michael D. Gordon,Holger Hermanns,N
Jim Blythe,Yolanda Gil,P
J. Michael Cherry,Yolanda Gil,N
Henry Fuchs,Yolanda Gil,P
David De Roure,Yolanda Gil,P
Ewa Deelman,Yolanda Gil,P
Judith A. Blake,Yolanda Gil,N
Carl Kesselman,Yolanda Gil,P
Thomas Wetter,Yolanda Gil,P
Ruth C. King,Amitava Datta,N
Subbiah Soundaralakshmi,Amitava Datta,P
Albert Y. Zomaya,Amitava Datta,P
Kamala Krithivasan,Amitava Datta,P
Xiaoyang Sean Wang,Amitava Datta,P
Ruth C. King,Amnon Ta-Shma,N
Alexander Russell,Amnon Ta-Shma,P
Dimitris Achlioptas,Amnon Ta-Shma,P
Ion Stoica,Amnon Ta-Shma,P
John F. Roddick,Amnon Ta-Shma,P
Ruth C. King,David Wetherall,N
Sotiris E. Nikoletseas,David Wetherall,P
Evelyne Flandrin,David Wetherall,P
Timothy Roscoe,David Wetherall,N
George C. Polyzos,David Wetherall,P
Gaetano Borriello,David Wetherall,P
Arnold W. M. Smeulders,David Wetherall,P
Arie Hasman,David Wetherall,P
Charles X. Ling,David Wetherall,N
Sing Bing Kang,David Wetherall,P
Ruth C. King,Frank Plastria,N
Silvano Martello,Frank Plastria,P
Eric Jui-Lin Lu,Frank Plastria,N
Jordi Ribas-Corbera,Frank Plastria,N
Guoliang Xue,Frank Plastria,N
Alan R. Dennis,Frank Plastria,N
Douglas R. Stinson,Frank Plastria,N
Hasan Pirkul,Frank Plastria,N
Denis Bouyssou,Frank Plastria,N
George C. Runger,Frank Plastria,N
Koeng-Mo Sung,Andrew C. Singer,N
Hervé Delingette,Andrew C. Singer,N
Jing Wang,Andrew C. Singer,N
Gianfranco Ciardo,Andrew C. Singer,N
Koeng-Mo Sung,Dinesh G. Sarvate,N
Jianhua Lu,Dinesh G. Sarvate,N
Madasu Hanmandlu,Dinesh G. Sarvate,N
Koeng-Mo Sung,Toshio Nakatani,N
Jun Yuan,Adnan Aziz,P
Hong Qiao,Adnan Aziz,N
Jun Yuan,Dae-Jin Kim,N
Dong-Soo Kwon,Dae-Jin Kim,N
Jun Yuan,Patrick Blackburn,P
Andrew S. Grimshaw,Patrick Blackburn,P
Trevor Hastie,Patrick Blackburn,N
Yen-Chun Lin,Patrick Blackburn,N
Jun Yuan,Richard Edwin Stearns,N
Christopher L. Barrett,Richard Edwin Stearns,P
Eric Torng,Richard Edwin Stearns,P
Joel W. Burdick,Richard Edwin Stearns,N
Ulrich Meyer 0001,Richard Edwin Stearns,P
Aline Chevalier,Richard Edwin Stearns,N
Hong Qiao,Andrew Adamatzky,N
Paolo Arena,Andrew Adamatzky,N
Ángel Rodríguez-Vázquez,Andrew Adamatzky,N
Chris Melhuish,Andrew Adamatzky,P
Hong Qiao,Ding-Zhu Du,N
Binhai Zhu,Ding-Zhu Du,P
Deying Li,Ding-Zhu Du,P
Liying Kang,Ding-Zhu Du,P
Jianhua Sun,Ding-Zhu Du,P
Nigel Collier,Ding-Zhu Du,P
Hong Qiao,Liying Kang,N
Michael A. Henning,Liying Kang,P
Moo Young Sohn,Liying Kang,N
Chuangyin Dang,Liying Kang,N
T. C. Edwin Cheng,Liying Kang,N
Tak-Wai Chan,Liying Kang,N
Hong Qiao,Stephen Marshall,N
Ezra Zeheb,Stephen Marshall,N
Moncef Gabbouj,Stephen Marshall,P
Christoph Schwab,Stephen Marshall,N
Matthew J. Liberatore,Stephen Marshall,N
Giovanni L. Sicuranza,Stephen Marshall,P
Gonzalo R. Arce,Stephen Marshall,P
Hong Qiao,Ulrich Kremer,N
Steven Dubowsky,Ulrich Kremer,P
Liviu Iftode,Ulrich Kremer,P
Liping Liu,Ulrich Kremer,N
Hong Qiao,Zongben Xu,N
Apostolos Gkamas,Zongben Xu,N
Jonathan Freeman,Zongben Xu,N
Man Leung Wong,Zongben Xu,P
Marcelo Arenas,Zongben Xu,N
Pierre Marquis,Adnan Darwiche,N
Pierre Marquis,Jérôme Lang,P
Ahmed S. Elwakil,Jérôme Lang,N
Martin Skutella,Jérôme Lang,P
Sébastien Konieczny,Jérôme Lang,P
Paolo Liberatore,Jérôme Lang,N
Hanspeter Pfister,Jérôme Lang,P
Pierre Marquis,Yun C. Chung,N
Martin Rumpf,Yun C. Chung,N
Daniele Marini,Yun C. Chung,N
Kok Lay Teo,Yun C. Chung,N
Harry G. Perros,Adnan Yazici,N
Alex Samorodnitsky,Adnan Yazici,N
Alex Samorodnitsky,Curt H. Davis,N
D. Louis Collins,Curt H. Davis,N
Alex Samorodnitsky,Eldar Fischer,P
Shu Lin,Eldar Fischer,N
Jirí Sgall,Eldar Fischer,P
Guy Kindler,Eldar Fischer,P
Dana Ron,Eldar Fischer,P
Frédéric Magniez,Eldar Fischer,P
Ilan Newman,Eldar Fischer,P
Johann A. Makowsky,Eldar Fischer,P
Marc P. C. Fossorier,Eldar Fischer,N
Nigel Ward,Eldar Fischer,N
Alex Samorodnitsky,Guy Kindler,P
Irit Dinur,Guy Kindler,P
John F. Roddick,Guy Kindler,P
Christian Gout,Guy Kindler,N
Enrico Puppo,Guy Kindler,N
MuDer Jeng,Guy Kindler,N
Ruud H. Teunter,Guy Kindler,N
Alex Samorodnitsky,Michael E. Saks,P
Joachim von zur Gathen,Michael E. Saks,P
Ralf Hinze,Michael E. Saks,N
Sergio De Agostino,Michael E. Saks,P
Kunihiro Chihara,Michael E. Saks,P
Alex Samorodnitsky,Shmuel Safra,P
Guy Kindler,Shmuel Safra,P
Xiaotie Deng,Shmuel Safra,P
Dana Ron,Shmuel Safra,P
Christos H. Papadimitriou,Shmuel Safra,P
Martin Haardt,Adolfo Steiger-Garção,N
Martin Haardt,Dirk C. Mattfeld,N
Ronald L. Arenson,Dirk C. Mattfeld,N
Toru Ishida 0001,Dirk C. Mattfeld,N
Maurizio Vincini,Dirk C. Mattfeld,N
Luc Vandendorpe,Dirk C. Mattfeld,N
Martin Haardt,Ephraim Korach,N
Solange Coupet-Grimal,Ephraim Korach,N
Ran Giladi,Ephraim Korach,P
Uri N. Peled,Ephraim Korach,P
Jean-Michel Claverie,Ephraim Korach,N
Martin Haardt,Konrad P. Körding,N
Peter König,Konrad P. Körding,P
Huaiqing Wang,Konrad P. Körding,N
Martin Haardt,Vladimir Shpilrain,N
Hwan-Seung Yong,Vladimir Shpilrain,N
Dimitrios Gunopulos,Vladimir Shpilrain,N
Giovanni Schembra,Vladimir Shpilrain,N
Fabrizio Petrini,Adolfy Hoisie,P
Nikos A. Vlassis,Adolfy Hoisie,N
Hideo Kitajima,Adolfy Hoisie,N
Nitin H. Vaidya,Adolfy Hoisie,P
Nicholas J. Higham,Adolfy Hoisie,P
Fabrizio Petrini,Leonid Gurvits,N
David H. Albonesi,Leonid Gurvits,N
Adolfy Hoisie,Leonid Gurvits,P
Nikos A. Vlassis,Ben J. A. Kröse,P
Clif Flynt,Ben J. A. Kröse,N
Bing Li,Ben J. A. Kröse,N
Nikos A. Vlassis,James F. Peters,N
Peter I. Corke,James F. Peters,N
Nicolino J. Pizzi,James F. Peters,P
William A. Gruver,James F. Peters,P
Sheela Ramanna,James F. Peters,P
Lambert Spaanenburg,James F. Peters,N
Nikos A. Vlassis,S. D. Noble,N
Enrico Gobbetti,S. D. Noble,N
Nikos A. Vlassis,Stefano Soatto,N
Man Leung Wong,Stefano Soatto,N
Hideo Kitajima,Alain Giorgetti,N
Hideo Kitajima,Natalia V. Andrienko,N
Yi Lu Murphey,Natalia V. Andrienko,N
Jesper Simonsen,Natalia V. Andrienko,N
Nitin H. Vaidya,Benjamin Doerr,N
Hui Wang,Benjamin Doerr,N
Wei Wang,Benjamin Doerr,N
Nitin H. Vaidya,Danièle Gardy,N
Sylvie Corteel,Danièle Gardy,P
Giridharan Iyengar,Danièle Gardy,N
Abdelhamid Tayebi,Danièle Gardy,N
Bernhard Gittenberger,Danièle Gardy,P
Anders Møller,Danièle Gardy,N
Godfried T. Toussaint,Danièle Gardy,P
Nitin H. Vaidya,Young-Bae Ko,P
Yaakov Kogan,Young-Bae Ko,N
Chatschik Bisdikian,Young-Bae Ko,P
Michael Stiebitz,Young-Bae Ko,N
Arup Acharya,Young-Bae Ko,N
Archan Misra,Young-Bae Ko,P
