source,target,prediction
Dong Xu 0002,Tao Jiang 0001,P
Ronald F. Boisvert,José E. Moreira,P
Ronald F. Boisvert,Michael Philippsen,P
José E. Moreira,Michael Philippsen,P
José E. Moreira,Roldan Pozo,P
Michael Philippsen,Roldan Pozo,P
Giovanni Aloisio,Carl Kesselman,P
Carl Kesselman,Roy Williams,P
Rajeev Alur,Vijay Kumar 0001,P
Jonathan M. Borwein,Peter B. Borwein,P
Bruce G. Lindsay 0001,Berthold Reinwald,P
David J. DeWitt,Mark D. Hill,P
Vassilis J. Tsotras,Carlo Zaniolo,P
Jeffrey Xu Yu,Hongjun Lu,P
Jeffrey Xu Yu,Jiawei Han 0001,P
Minos N. Garofalakis,Kyuseok Shim,P
Fabio Casati,Dimitrios Georgakopoulos,P
Ming-Chien Shan,Dimitrios Georgakopoulos,P
Elena Ferrari,Nabil R. Adam,P
Nabil R. Adam,Elisa Bertino,P
Peter M. G. Apers,Stefano Ceri,P
Peter M. G. Apers,Richard T. Snodgrass,P
Anne H. H. Ngu,Du Q. Huynh,P
Can Türker,Michael Gertz,P
Erhard Rahm,Philip A. Bernstein,P
Anand Sivasubramaniam,Mahmut T. Kandemir,P
Anand Sivasubramaniam,Mary Jane Irwin,P
Anindya Datta,Krithi Ramamritham,P
Anindya Datta,Shamkant B. Navathe,P
Krithi Ramamritham,Shamkant B. Navathe,P
Laks V. S. Lakshmanan,Divesh Srivastava,P
H. V. Jagadish,Laks V. S. Lakshmanan,P
Pascal Felber,Minos N. Garofalakis,P
Pascal Felber,Rajeev Rastogi,P
Amr El Abbadi,Gunter Schlageter,P
Amr El Abbadi,Kyu-Young Whang,P
Gunter Schlageter,Kyu-Young Whang,P
Stanley Y. W. Su,Joachim Hammer,P
Joachim Hammer,Herman Lam,P
Malcolm P. Atkinson,Robert W. Irving,P
Dominique Laurent,Gottfried Vossen,P
Nicolas Spyratos,Gottfried Vossen,P
James Kempf,Claude Castelluccia,P
James Kempf,Ramachandran Ramjee,P
James Kempf,Behçet Sarikaya,P
Claude Castelluccia,Ramachandran Ramjee,P
Claude Castelluccia,Behçet Sarikaya,P
Ramachandran Ramjee,Behçet Sarikaya,P
Gerald R. Ash,Li Li,P
Scott O. Bradner,John C. Klensin,P
Marshall T. Rose,Graham Klyne,P
Scott O. Bradner,Pat R. Calhoun,P
David L. Black,Brian E. Carpenter,P
Graham Klyne,Dave Crocker,P
Michael Luby,Jim Gemmell,P
Michael Luby,Luigi Rizzo,P
Michael Luby,Jon Crowcroft,P
Lorenzo Vicisano,Jim Gemmell,P
Lorenzo Vicisano,Jon Crowcroft,P
Jim Gemmell,Luigi Rizzo,P
Jim Gemmell,Mark Handley,P
Jim Gemmell,Jon Crowcroft,P
Luigi Rizzo,Mark Handley,P
Luigi Rizzo,Jon Crowcroft,P
Jon Crowcroft,Dino Farinacci,P
Jim Gemmell,Dino Farinacci,P
Dino Farinacci,Michael Luby,P
Dino Farinacci,Luigi Rizzo,P
Dino Farinacci,Lorenzo Vicisano,P
Carlisle Adams,Robert J. Zuccherato,P
Sally Floyd,Leslie Daigle,P
Matt Mathis,Mark Allman,P
Lou Berger,Tony Li,P
Lou Berger,Vijay Srinivasan,P
Tony Li,Vijay Srinivasan,P
Allison Mankin,Jörg Ott,P
Allison Mankin,Brian Rosen,P
Scott O. Bradner,Jörg Ott,P
Scott O. Bradner,Brian Rosen,P
Jörg Ott,Brian Rosen,P
Kathleen M. Nichols,Brian E. Carpenter,P
Graham Klyne,Michael F. Schwartz,P
Marshall T. Rose,Michael F. Schwartz,P
Colin Perkins,Jonathan D. Rosenberg,P
Colin Perkins,Henning Schulzrinne,P
Keith McCloghrie,Jon Saperia,P
Henning Schulzrinne,Erik Guttman,P
Henning Schulzrinne,Chatschik Bisdikian,P
Erik Guttman,Chatschik Bisdikian,P
Anna Charny,Jon C. R. Bennett,P
Anna Charny,Jean-Yves Le Boudec,P
Anna Charny,Victor Firoiu,P
Anna Charny,Charles R. Kalmanek,P
Jon C. R. Bennett,Jean-Yves Le Boudec,P
Jon C. R. Bennett,Victor Firoiu,P
Jon C. R. Bennett,Charles R. Kalmanek,P
Jon C. R. Bennett,K. K. Ramakrishnan,P
Jean-Yves Le Boudec,Victor Firoiu,P
Jean-Yves Le Boudec,Charles R. Kalmanek,P
Jean-Yves Le Boudec,K. K. Ramakrishnan,P
Victor Firoiu,Charles R. Kalmanek,P
Victor Firoiu,K. K. Ramakrishnan,P
Silvano Gai,Keith McCloghrie,P
Silvano Gai,Shai Herzog,P
Silvano Gai,Raj Yavatkar,P
Silvano Gai,Andrew Smith,P
Keith McCloghrie,Shai Herzog,P
Keith McCloghrie,Raj Yavatkar,P
Shai Herzog,Andrew Smith,P
Raj Yavatkar,Andrew Smith,P
Bernard Sales,Arup Acharya,P
Jonathan D. Rosenberg,Matthew B. Squire,P
John Klensin,Internet Architecture Board,P
Paul E. Hoffman,Scott O. Bradner,P
Randy Bush,David Meyer,P
Pyda Srisuresh,Jonathan D. Rosenberg,P
Osamu Okamoto,Mitsuru Maruyama,P
Jeffrey C. Mogul,Kiem-Phong Vo,P
Anna Charny,Dimitrios Stiliadis,P
Jon C. R. Bennett,Dimitrios Stiliadis,P
Jean-Yves Le Boudec,Dimitrios Stiliadis,P
Victor Firoiu,Dimitrios Stiliadis,P
Ross W. Callon,Muckai K. Girish,P
Ross W. Callon,Juha Heinänen,P
Ross W. Callon,Andrew G. Malis,P
Muckai K. Girish,Juha Heinänen,P
Muckai K. Girish,Andrew G. Malis,P
David Mitton,Mike St. Johns,P
Stephen Farrell,Russell Housley,P
Jonathan D. Rosenberg,Christian Huitema,P
Henning Schulzrinne,Christian Huitema,P
Kevin C. Almeroth,David Meyer,P
Carsten Bormann,Mikael Degermark,P
Graham Klyne,Chris Newman,P
Walid Dabbous,Yongguang Zhang,P
Baiju V. Patel,Bernard Aboba,P
Baiju V. Patel,Glen Zorn,P
Eric C. Rosen,Ross W. Callon,P
Brian E. Carpenter,Keith Moore,P
Jörg Ott,Colin Perkins,P
Yasuhiro Katsube,Eric C. Rosen,P
Fred Baker,Andrew Smith,P
Robert Braden,Randy Bush,P
Robert Braden,John C. Klensin,P
Randy Bush,Robert L. Fink,P
Randy Bush,Olafur Gudmundsson,P
Robert L. Fink,Olafur Gudmundsson,P
Shai Herzog,Steven Waldbusser,P
Pat R. Calhoun,Wei Luo,P
Grenville Armitage,Brian E. Carpenter,P
Grenville Armitage,Jon Crowcroft,P
Grenville Armitage,Brijesh Kumar,P
Brian E. Carpenter,Joel M. Halpern,P
Brian E. Carpenter,Brijesh Kumar,P
Jon Crowcroft,Joel M. Halpern,P
Joel M. Halpern,Brijesh Kumar,P
Keith McCloghrie,Eric C. Rosen,P
Keith McCloghrie,Yakov Rekhter,P
Andy Bierman,Dan Romascanu,P
Donald E. Eastlake III,Eric S. Raymond,P
Hiroshi Tamura,Dan Wing,P
K. K. Ramakrishnan,David L. Black,P
Sally Floyd,David L. Black,P
Mark Allman,Hari Balakrishnan,P
Hari Balakrishnan,Sally Floyd,P
Robert J. Zuccherato,Magnus Nyström,P
Eric C. Rosen,Dino Farinacci,P
Eric C. Rosen,Tony Li,P
Eric C. Rosen,Alex Conta,P
Yakov Rekhter,Alex Conta,P
Dino Farinacci,Alex Conta,P
Tony Li,Alex Conta,P
Kanji Ueda,Itsuo Hatono,P
Luca Aceto,Zoltán Ésik,P
Zoltán Ésik,Anna Ingólfsdóttir,P
Markus E. Nebel,Brigitte Vallée,P
Joanna Jedrzejowicz,Andrzej Szepietowski,P
Olivier Carton,Christian Choffrut,P
Hong Va Leong,Vincent T. Y. Ng,P
Joze Duhovnik,Biren Prasad,P
Hong Va Leong,Wai Lam,P
K. R. Subramanian,Shu Beng Tor,P
Peter Wolcott,William K. McHenry,P
Larry Press,William K. McHenry,P
William K. McHenry,William Foster,P
James J. Jiang,Morgan M. Shepherd,P
Morgan M. Shepherd,Gary Klein 0001,P
Henry Lieberman,Bonnie A. Nardi,P
Simon Parsons,Michael Wooldridge,P
Jérôme Lang,Leendert W. N. van der Torre,P
Dejan S. Milojicic,Gul Agha,P
Tarek F. Abdelzaher,Edmund H. Durfee,P
Daniel Borrajo,José M. Molina,P
Charles L. Ortiz Jr.,Barbara J. Grosz,P
Arne Aarås,Marvin J. Dainoff,P
Marvin J. Dainoff,Ola Ro,P
John Karat,Claudio S. Pinhanez,P
John Karat,Doug Riecken,P
Claudio S. Pinhanez,Doug Riecken,P
H. Rex Hartson,Robert C. Williges,P
Hunter G. Hoffman,Azucena Garcia-Palacios,P
Julie A. Jacko,François Sainfort,P
Gavriel Salvendy,François Sainfort,P
Barbara A. Kitchenham,Stephen G. MacDonell,P
Barbara A. Kitchenham,Martin J. Shepperd,P
Lesley Pickard,Stephen G. MacDonell,P
Lesley Pickard,Martin J. Shepperd,P
Stephen G. MacDonell,Martin J. Shepperd,P
Stephen R. Schach,A. Jefferson Offutt,P
Emilia Mendes,Steve Counsell,P
Lesley Pickard,Stephen G. Linkman,P
Wolfgang J. Paul,Peter-Michael Seidel,P
Weijia Shang,Qiang Li,P
Chung-Kuan Cheng,Jun Gu,P
Kia Makki,S. A. M. Makki,P
Kia Makki,Charles E. Perkins,P
Kia Makki,Peter L. Reiher,P
Kia Makki,Peter Scheuermann,P
Kia Makki,Jari Veijalainen,P
Kia Makki,Ouri Wolfson,P
S. A. M. Makki,Charles E. Perkins,P
S. A. M. Makki,Niki Pissinou,P
S. A. M. Makki,Peter L. Reiher,P
S. A. M. Makki,Peter Scheuermann,P
S. A. M. Makki,Jari Veijalainen,P
S. A. M. Makki,Ouri Wolfson,P
Charles E. Perkins,Niki Pissinou,P
Charles E. Perkins,Peter L. Reiher,P
Charles E. Perkins,Peter Scheuermann,P
Charles E. Perkins,Jari Veijalainen,P
Charles E. Perkins,Ouri Wolfson,P
Niki Pissinou,Peter L. Reiher,P
Niki Pissinou,Peter Scheuermann,P
Niki Pissinou,Jari Veijalainen,P
Niki Pissinou,Ouri Wolfson,P
Peter L. Reiher,Peter Scheuermann,P
Peter L. Reiher,Jari Veijalainen,P
Peter L. Reiher,Ouri Wolfson,P
Peter Scheuermann,Jari Veijalainen,P
Peter Scheuermann,Ouri Wolfson,P
Jari Veijalainen,Ouri Wolfson,P
Kenneth A. Ross,Laks V. S. Lakshmanan,P
Kenneth A. Ross,Limsoon Wong,P
Laks V. S. Lakshmanan,Limsoon Wong,P
Vassilios S. Verykios,Chris Clifton,P
Kenneth A. Ross,Mary F. Fernandez,P
Kenneth A. Ross,Kyuseok Shim,P
Mary F. Fernandez,Kyuseok Shim,P
Christoph Bussler,Dieter Fensel,P
Kenneth A. Ross,Alfred V. Aho,P
Robert Meersman,Amit P. Sheth,P
Guy M. Lohman,Leonard J. Seligman,P
Michael J. Franklin,Leonard J. Seligman,P
Jim Melton,Peter M. Schwarz,P
Krishna G. Kulkarni,Peter M. Schwarz,P
Wenke Lee,Philip K. Chan,P
Marianne Winslett,Kevin Chen-Chuan Chang,P
Marianne Winslett,Jiawei Han 0001,P
Marianne Winslett,ChengXiang Zhai,P
Kevin Chen-Chuan Chang,Jiawei Han 0001,P
Kevin Chen-Chuan Chang,ChengXiang Zhai,P
Jiawei Han 0001,ChengXiang Zhai,P
Kenneth A. Ross,Jiawei Han 0001,P
Kenneth A. Ross,Rajeev Rastogi,P
Kenneth A. Ross,Daniel J. Rosenkrantz,P
Kenneth A. Ross,Peter Scheuermann,P
Kenneth A. Ross,Dan Suciu,P
Jiawei Han 0001,Rajeev Rastogi,P
Jiawei Han 0001,Daniel J. Rosenkrantz,P
Jiawei Han 0001,Peter Scheuermann,P
Jiawei Han 0001,Dan Suciu,P
Rajeev Rastogi,Daniel J. Rosenkrantz,P
Rajeev Rastogi,Peter Scheuermann,P
Rajeev Rastogi,Dan Suciu,P
Daniel J. Rosenkrantz,Peter Scheuermann,P
Daniel J. Rosenkrantz,Dan Suciu,P
Peter Scheuermann,Dan Suciu,P
Kenneth A. Ross,Amr El Abbadi,P
Amr El Abbadi,Theodore Johnson,P
Amr El Abbadi,Richard T. Snodgrass,P
Theodore Johnson,Richard T. Snodgrass,P
Kenneth A. Ross,Stefano Ceri,P
Kenneth A. Ross,Per-Åke Larson,P
Kenneth A. Ross,Leonid Libkin,P
Kenneth A. Ross,Tova Milo,P
Stefano Ceri,Luis Gravano,P
Stefano Ceri,Per-Åke Larson,P
Stefano Ceri,Leonid Libkin,P
Stefano Ceri,Tova Milo,P
Luis Gravano,Per-Åke Larson,P
Luis Gravano,Leonid Libkin,P
Luis Gravano,Tova Milo,P
Per-Åke Larson,Leonid Libkin,P
Per-Åke Larson,Tova Milo,P
Silvana Castano,Carole A. Goble,P
Silvana Castano,Bertram Ludäscher,P
Carole A. Goble,Bertram Ludäscher,P
Michael O. Ball,Louiqa Raschid,P
Isabel F. Cruz,Ashfaq A. Khokhar,P
Isabel F. Cruz,Bing Liu 0001,P
Isabel F. Cruz,A. Prasad Sistla,P
Isabel F. Cruz,Ouri Wolfson,P
Isabel F. Cruz,Clement T. Yu,P
Ashfaq A. Khokhar,Bing Liu 0001,P
Ashfaq A. Khokhar,A. Prasad Sistla,P
Ashfaq A. Khokhar,Ouri Wolfson,P
Ashfaq A. Khokhar,Clement T. Yu,P
Bing Liu 0001,A. Prasad Sistla,P
Bing Liu 0001,Ouri Wolfson,P
Bing Liu 0001,Clement T. Yu,P
Albertas Caplinskas,Johann Eder,P
Kenneth A. Ross,Renée J. Miller,P
Mark Roantree,Alan F. Smeaton,P
Yong Yao,Johannes Gehrke,P
Fabio Crestani,Mark A. Girolami,P
Patrick Bosc,Amihai Motro,P
Patrick Bosc,Gabriella Pasi,P
Amihai Motro,Gabriella Pasi,P
John A. Miller,Ismailcem Budak Arpinar,P
Krys Kochut,Ismailcem Budak Arpinar,P
Peter Buneman,Jérôme Siméon,P
Jérôme Siméon,Scott Weinstein,P
Martin L. Kersten,Daniela Florescu,P
Martin L. Kersten,Michael J. Carey 0001,P
Daniela Florescu,Michael J. Carey 0001,P
Aya Soffer,Bay-Wei Chang,P
Yoëlle S. Maarek,Bay-Wei Chang,P
Carole A. Goble,David De Roure,P
Maurizio Lenzerini,Dan Suciu,P
Daniele Nardi,Dan Suciu,P
Werner Nutt,Dan Suciu,P
Przemyslaw Prusinkiewicz,Brian Wyvill,P
Joe D. Warren,Guoliang Xu,P
Chiew-Lan Tai,Jia-Guang Sun,P
Jieqing Feng,Tomoyuki Nishita,P
Tomoyuki Nishita,Xiaogang Jin 0001,P
Tomoyuki Nishita,Qunsheng Peng,P
Václav Skala,Nadia Magnenat-Thalmann,P
Frits H. Post,Hans J. W. Spoelder,P
Isabel Navazo,Roberto Scopigno,P
Jun-ichi Hasegawa,Takami Yasuda,P
Ayellet Tal,Ilan Shimshoni,P
Ayellet Tal,Yael Moses,P
Shigeo Morishima,Frank Nielsen,P
Shigeo Morishima,Kim Binsted,P
Shigeo Morishima,Claudio S. Pinhanez,P
Frank Nielsen,Kim Binsted,P
Frank Nielsen,Claudio S. Pinhanez,P
Kim Binsted,Claudio S. Pinhanez,P
Geert-Jan van Houtum,Jaap Wessels,P
Peter Borm,Carles Rafels,P
Andrew B. Kahng,Yervant Zorian,P
Yigal Arens,Luis Gravano,P
Yigal Arens,Vasileios Hatzivassiloglou,P
Yigal Arens,Judith Klavans,P
Eduard H. Hovy,Luis Gravano,P
Eduard H. Hovy,Judith Klavans,P
Luis Gravano,Vasileios Hatzivassiloglou,P
Luis Gravano,Judith Klavans,P
Vasileios Hatzivassiloglou,Judith Klavans,P
Jeffrey M. Bradshaw,Robert Davis,P
Jeffrey M. Bradshaw,Robert R. Hoffman,P
Robert Davis,Kenneth M. Ford,P
Robert Davis,Robert R. Hoffman,P
Kenneth M. Ford,Robert R. Hoffman,P
Rohit Kapur,Minesh B. Amin,P
Minesh B. Amin,Thomas W. Williams,P
Michele Missikoff,Paola Velardi,P
Ning Zhong 0001,Jiming Liu 0001,P
Ning Zhong 0001,Yiyu Yao,P
Jiming Liu 0001,Yiyu Yao,P
Lenwood S. Heath,Naren Ramakrishnan,P
Nigel Davies,Alon Efrat,P
Keith Cheverst,Alon Efrat,P
Bill N. Schilit,Jonathan Trevor,P
Jiannong Cao,Jian Lu 0001,P
Jiannong Cao,Sajal K. Das,P
Jian Lu 0001,Sajal K. Das,P
Søren B. Lassen,Michael Luby,P
Surajit Chaudhuri,Venkatesh Ganti,P
Umeshwar Dayal,Venkatesh Ganti,P
Ravi Kalakota,Arun Rai,P
Ravi Kalakota,Richard J. Welke,P
Arun Rai,Richard J. Welke,P
Frank Hartung,Liliane Peters,P
A. Udaya Shankar,Ashok K. Agrawala,P
Andreas Girgensohn,Lynn Wilcox,P
Sheila A. McIlraith,Lynn Andrea Stein,P
James A. Landay,Brad A. Myers,P
Carl K. Chang,Annie Kuntzmann-Combelles,P
Václav Rajlich,Norman Wilde,P
Arif Ghafoor,Eugene H. Spafford,P
Walid G. Aref,Eugene H. Spafford,P
Jerzy W. Rozenblit,Sanjaya Kumar,P
Christos Faloutsos,Garth A. Gibson,P
Christos Faloutsos,David Nagle,P
Garth A. Gibson,David Nagle,P
Yi Zhou,Bud Mishra,P
Steve Lawrence,Frans Coetzee,P
C. Lee Giles,Frans Coetzee,P
Joel S. Emer,Shubhendu S. Mukherjee,P
Joel S. Emer,Steven Wallace,P
Shubhendu S. Mukherjee,Steven Wallace,P
Manuel Palomar,Il-Yeol Song,P
Louis O. Hertzberger,Ed F. Deprettere,P
Steve Lawrence,Robert Krovetz,P
Robert Krovetz,Frans Coetzee,P
Robert Krovetz,C. Lee Giles,P
Richard Baskerville,Balasubramaniam Ramesh,P
Richard Baskerville,Sandra Slaughter,P
Balasubramaniam Ramesh,Sandra Slaughter,P
George Cybenko,Paul Thompson,P
Shubhendu S. Mukherjee,Sarita V. Adve,P
Shubhendu S. Mukherjee,Todd M. Austin,P
Sarita V. Adve,Todd M. Austin,P
Sarita V. Adve,Joel S. Emer,P
Todd M. Austin,Joel S. Emer,P
Leonard J. Bass,Bonnie E. John,P
Ryoh Fuji-Hara,Sanpei Kageyama,P
Ryoh Fuji-Hara,Shigenobu Shinohara,P
Sanpei Kageyama,Shigenobu Shinohara,P
Ying Miao,Shigenobu Shinohara,P
Charles Delorme,Dieter Rautenbach,P
Odile Favaron,Dieter Rautenbach,P
Ilia Krasikov,Bhalchandra D. Thatte,P
Gábor Bacsó,Odile Favaron,P
Hong-Jian Lai,Neil Robertson,P
Lenore Cowen,Jerrold R. Griggs,P
Lenore Cowen,Douglas B. West,P
Jerrold R. Griggs,Douglas B. West,P
Therese C. Biedl,Timothy M. Chan,P
Therese C. Biedl,Rudolf Fleischer,P
Timothy M. Chan,Erik D. Demaine,P
Timothy M. Chan,Martin L. Demaine,P
Timothy M. Chan,Rudolf Fleischer,P
Martin L. Demaine,Rudolf Fleischer,P
Beiliang Du,Jian Wang,P
Hiroshi Nagamochi,Mirka Miller,P
Hiroshi Nagamochi,Slamin,P
Bruce M. Landman,Aaron Robertson,P
Donna Crystal Llewellyn,John H. Vande Vate,P
Sandi Klavzar,Dragan Marusic,P
Emeric Deutsch,Louis W. Shapiro,P
Sandi Klavzar,Marko Petkovsek,P
George E. Andrews,Richard P. Lewis 0001,P
Martin Loebl,Martín Matamala,P
Krystyna T. Balinska,Slobodan K. Simic,P
Mao-cheng Cai,Evelyne Flandrin,P
Aurora Morgana,Henry Martyn Mulder,P
Irena Rusu,Jeremy P. Spinrad,P
Michael A. Henning,Dieter Rautenbach,P
Joël Puech,Dieter Rautenbach,P
Henrik Eriksson,Johan Karlander,P
Jean-Luc Fouquet,Florian Roussel,P
Zoltán Füredi,André Kündgen,P
Jaroslav Nesetril,Ales Pultr,P
Peter Adams,Ebadollah S. Mahmoodian,P
Darryn E. Bryant,Ebadollah S. Mahmoodian,P
Odile Favaron,Teresa W. Haynes,P
Odile Favaron,Stephen T. Hedetniemi,P
Charles H. C. Little,Franz Rendl,P
Guantao Chen,Xingxing Yu,P
Odile Favaron,Sandra Mitchell Hedetniemi,P
Odile Favaron,Douglas F. Rall,P
Masaaki Harada,Patric R. J. Östergård,P
Claude Tardif,Xuding Zhu,P
Vasek Chvátal,Irena Rusu,P
Vasek Chvátal,R. Sritharan,P
Irena Rusu,R. Sritharan,P
Gilbert Labelle,Elisa Pergola,P
Gilbert Labelle,Renzo Pinzani,P
Pierre Leroux,Elisa Pergola,P
Pierre Leroux,Renzo Pinzani,P
Zhi-Hong Chen,Hongyuan Lai,P
Antoni Marczyk,Mariusz Meszka,P
Antoni Marczyk,A. Pawel Wojda,P
Mariusz Meszka,A. Pawel Wojda,P
Béla Bollobás,Ralph J. Faudree,P
Emeric Deutsch,Marc Noy,P
Dieter Rautenbach,Eberhard Triesch,P
Michele Conforti,Romeo Rizzi,P
Mark Shimozono,Dennis E. White,P
Robert Cori,Marc Noy,P
Cai Heng Li,Jie Wang,P
Zhongfu Zhang,Sanming Zhou,P
Arie Bialostocki,William Voxman,P
Frédéric Havet,Janez Zerovnik,P
Adriano M. Garsia,James Haglund,P
Luitpold Babel,Ton Kloks,P
Luitpold Babel,Jan Kratochvíl,P
Luitpold Babel,Dieter Kratsch,P
Luitpold Babel,Haiko Müller,P
Ton Kloks,Jan Kratochvíl,P
Ton Kloks,Stephan Olariu,P
Jan Kratochvíl,Dieter Kratsch,P
Jan Kratochvíl,Haiko Müller,P
Jan Kratochvíl,Stephan Olariu,P
Dieter Kratsch,Stephan Olariu,P
Haiko Müller,Stephan Olariu,P
Zsolt Tuza,Huishan Zhou,P
Aleksandar Jurisic,Jacobus H. Koolen,P
Richard J. Nowakowski,Derek A. Holton,P
Jeffrey H. Dinitz,Alan C. H. Ling,P
Andrzej Czygrinow,Nancy Eaton,P
Andrzej Czygrinow,P. Mark Kayll,P
Nancy Eaton,P. Mark Kayll,P
Michael H. Albert,Richard J. Nowakowski,P
David Avis,Masatsugu Urabe,P
Guojun Li,Gang Yu,P
Chuanping Chen,Gang Yu,P
Ottavio M. D'Antona,Carlo Mereghetti,P
Uri Blass,Iiro S. Honkala,P
Chính T. Hoàng,Colin J. H. McDiarmid,P
Miroslav Fiedler,Jan Kratochvíl,P
Miroslav Fiedler,Jaroslav Nesetril,P
András Bezdek,István Talata,P
Wai Chee Shiu,Yusheng Li,P
Peter Che Bor Lam,Yusheng Li,P
Gayla S. Domke,Elna Ungerer,P
Lisa R. Markus,Elna Ungerer,P
Noga Alon,József Balogh,P
Noga Alon,Béla Bollobás,P
Charles Curtis Lindner,Lorenzo Milazzo,P
Zofia Majcher,Zdzislaw Skupien,P
Jerzy Michael,Zdzislaw Skupien,P
Ruth Haas,Denis Hanson,P
Ruth Haas,Gary MacGillivray,P
Jan Brousek,Ralph J. Faudree,P
Mekkia Kouider,Antoni Marczyk,P
Sylvie Corteel,Dominique Gouyou-Beauchamps,P
Andrzej Czygrinow,Henry A. Kierstead,P
Piotr Formanowicz,Daniel Kobler,P
Marta Kasprzak,Daniel Kobler,P
Tommy R. Jensen,Bjarne Toft,P
Jeffrey C. Lagarias,Joel H. Spencer,P
Susan Marshall,Jean-François Saclé,P
Susan Marshall,Mariusz Wozniak,P
Stefan Felsner,Günter M. Ziegler,P
Liying Kang,Chuangyin Dang,P
Chuangyin Dang,Mao-cheng Cai,P
Gena Hahn,Norbert Sauer,P
François Laviolette,Norbert Sauer,P
François Laviolette,Robert E. Woodrow,P
Henry Crapo,Pierre Rosenstiehl,P
Mireille Bousquet-Mélou,Alain Denise,P
Mireille Bousquet-Mélou,Philippe Flajolet,P
Mireille Bousquet-Mélou,Danièle Gardy,P
Mireille Bousquet-Mélou,Dominique Gouyou-Beauchamps,P
Alain Denise,Philippe Flajolet,P
Alain Denise,Danièle Gardy,P
Alain Denise,Dominique Gouyou-Beauchamps,P
Philippe Flajolet,Dominique Gouyou-Beauchamps,P
Cai Heng Li,Sanming Zhou,P
Cheryl E. Praeger,Sanming Zhou,P
Bernard Mans,Igor E. Shparlinski,P
Kenneth P. Bogart,Michael S. Jacobson,P
Kenneth P. Bogart,Fred R. McMorris,P
Michael S. Jacobson,Larry J. Langley,P
Larry J. Langley,Fred R. McMorris,P
R. Julian R. Abel,Ying Miao,P
Malcolm Greig,Ying Miao,P
Malcolm Greig,Lie Zhu,P
Ying Miao,Lie Zhu,P
Joseph Douglas Horton,Walter D. Wallis,P
Jochen Harant,Zdenek Ryjácek,P
Beifang Chen,Shing-Tung Yau,P
Beifang Chen,Yeong-Nan Yeh,P
Shing-Tung Yau,Yeong-Nan Yeh,P
Salvatore Milici,Alexander Rosa,P
Salvatore Milici,Vitaly I. Voloshin,P
Alexander Rosa,Vitaly I. Voloshin,P
Herbert Fleischner,Martin Kochol,P
Guantao Chen,Bing Wei 0001,P
Akira Saito,Bing Wei 0001,P
Sandi Klavzar,Gunnar Brinkmann,P
Wenjie He,Yanxun Chang,P
Wenjie He,Qingde Kang,P
Noga Alon,Tom Bohman,P
Tom Bohman,Ron Holzman,P
Tom Bohman,Daniel J. Kleitman,P
Ron M. Adin,Alexander Postnikov,P
Alexander Postnikov,Yuval Roichman,P
Amir Daneshgar,Anthony J. W. Hilton,P
Amir Daneshgar,Peter D. Johnson Jr.,P
Petr Hlinený,Jan Kratochvíl,P
Anthony J. W. Hilton,Fred C. Holroyd,P
Fred C. Holroyd,Cheng Zhao,P
András Gyárfás,André E. Kézdy,P
Gena Hahn,Jan Kratochvíl,P
Gena Hahn,Dominique Sotteau,P
Jan Kratochvíl,Jozef Sirán,P
Jan Kratochvíl,Dominique Sotteau,P
Jozef Sirán,Dominique Sotteau,P
Jörg Eisfeld,Leo Storme,P
Jörg Eisfeld,Tamás Szonyi,P
Jörg Eisfeld,Péter Sziklai,P
Leo Storme,Péter Sziklai,P
Carme Àlvarez,Josep Díaz,P
Carme Àlvarez,Maria J. Serna,P
Charles Semple,Geoffrey P. Whittle,P
Atsuhiro Nakamoto,Shinsei Tazawa,P
Katsuhiro Ota,Shinsei Tazawa,P
Shinsei Tazawa,Mamoru Watanabe,P
Christian Bey,Gyula O. H. Katona,P
Konrad Engel,Gyula O. H. Katona,P
Robert Craigen,Wolf H. Holzmann,P
Mike J. Grannell,Fred C. Holroyd,P
Terry S. Griggs,Fred C. Holroyd,P
Charles J. Colbourn,Hao Shen,P
Neil Robertson,Xiaoya Zha,P
Branko Grünbaum,Joseph Zaks,P
Mikio Kano,Gyula Y. Katona,P
Celina M. H. de Figueiredo,Sylvain Gravier,P
Sylvain Gravier,Cláudia Linhares Sales,P
Paul Erdös,Michael S. Jacobson,P
Paul Erdös,Jenö Lehel,P
Katsuhiro Ota,Kiyoshi Yoshimoto,P
Patrick Solé,Parampalli Udaya,P
Dieter Rautenbach,Vadim E. Zverovich,P
Imre Leader,Dona Strauss,P
Darryn E. Bryant,Hung-Lin Fu,P
Oleg Pikhurko,Andrew Thomason,P
Emeric Deutsch,Svjetlan Feretic,P
Svjetlan Feretic,Marc Noy,P
Lutz Volkmann,Vadim E. Zverovich,P
André Raspaud,Olivier Togni,P
Frank K. Hwang,Xuding Zhu,P
Pavol Hell,Alexandr V. Kostochka,P
Pavol Hell,André Raspaud,P
Pavol Hell,Éric Sopena,P
Alan M. Frieze,Michael Krivelevich,P
Genghua Fan,Baogang Xu,P
Sui-Xiang Gao,Xiaohua Jia,P
Frantisek Franek,Charles C. Lindner,P
Terry S. Griggs,Charles C. Lindner,P
Elizabeth J. Billington,Abdollah Khodkar,P
Yehuda Roditty,Raphael Yuster,P
Barack Shoham,Raphael Yuster,P
Sylvie Corteel,Alexander Postnikov,P
Alexander Postnikov,Carla D. Savage,P
Carmen Cortés,Alberto Márquez,P
Alberto Márquez,Atsuhiro Nakamoto,P
