source,target,prediction
Eva Hajicová,Antonín Kucera,N
Kuang-hua Chen,Mamadou Mboup,N
Louis F. Rossi,Tefko Saracevic,N
David R. Lester,Orna Kupferman,N
Graeme A. Jones,Jianping Li,N
Komei Fukuda,Paul C. Tang,N
Michelangelo Grigni,Andrea Sgarro,N
Reinhard Diestel,Helen R. Tibbo,N
Andrew G. Barto,Shinsuke Hara,N
Robert F. Dell,István Maros,N
Vytautas Stuikys,J. Alison Noble,N
Sridhar Alagar,Carl G. Looney,N
Manuel Graña,Jing Huang,N
María Amparo Vila Miranda,Marek Chrobak,N
Paolo Bernardi,Matthias Klusch,N
Sugata Ghosal,Martin D. Levine,N
Herman J. M. Steeneken,Marcos A. Rodrigues,N
Fabio Vitali,Dorothée Normand-Cyrot,N
Fleur L. Steven,Curtis A. Barefoot,N
Kunio Doi,C. R. Wan,N
Ratnesh Kumar 0001,Rodolfo Zunino,N
Graeme Baxter,Karl J. Lieberherr,N
Shahram Latifi,Samuel Karlin,N
Jonathan F. Bard,David W. Townsend,N
Kazuo Murota,Koji Tsuda,N
Seraphin B. Calo,Raj Yavatkar,N
Jiajie Zhang,Donald D. Eisenstein,N
Subhrajit Bhattacharya,Nevin Lianwen Zhang,N
Nick G. Duffield,Joel L. Wolf,N
Thomas Meyer,Michel Cosnard,N
William Klostermeyer,James Ostell,N
Marco Danelutto,Péter Olaszi,N
Tilman Bünte,Joost-Pieter Katoen,N
Adrian Atanasiu,Srinivas Aluru,N
J. Alison Noble,Guozhu Dong,N
Fivos Panetsos,Stephen A. Zahorian,N
James M. Hogan,Xinfu Chen,N
Annie S. Wu,Hyunchul Shin,N
Juyang Weng,Ravi Kalakota,N
Carlos Saona-Vázquez,Robert P. W. Duin,N
Atish P. Sinha,Ness B. Shroff,N
Fumio Kishino,Paul Klint,N
Leo Joskowicz,Monica Visintin,N
Stefano Aguzzoli,Georges Wipff,N
John P. Georges,Jos van Hillegersberg,N
Heinrich C. Mayr,Ugur Güdükbay,N
Ru-Ji Wang,Chai-Keong Toh,N
Claudio S. Pinhanez,Vito Di Gesù,N
Adnan Aziz,Kenneth M. Butler,N
Agostino G. Bruzzone,Peter J. Smith,N
Cristiano Castelfranchi,Idelfonso Tafur Monroy,N
Falk Nicolai,Todd S. Munson,N
Volker Diekert,Alok N. Choudhary,N
Isabelle Herlin,Massimo De Santo,N
Sung-Bong Yang,J. M. Robson,N
Tomaso A. Poggio,Shu-Cherng Fang,N
Yigal Gerchak,Luca Breveglieri,N
Mark E. Nissen,Kees M. van Hee,N
Ori Haimanko,David J. Farber,N
Sukhan Lee,S. Muthukrishnan,N
Frederick G. Kilgour,Ann Christine Catlin,N
Yong Kim Chong,Markus Lang,N
Elchanan Mossel,Wei-Ming Lin,N
Gangxiang Shen,Stan C. A. M. Gielen,N
John N. Chiasson,Ching-Hsien Hsu,N
Teo Mora,Brian L. Evans,N
Allan D. Mills,Robin W. Whitty,N
Biao Chen,Jin Ho Kwak,N
Sudarshan K. Dhall,Jan H. P. Eloff,N
James A. Cadzow,Robert Y. Li,N
Manabu Sakai,Karl-Erik Årzén,N
Daniele Mundici,Jessica G. Gaines,N
Yasuhiko Dote,Anna Rubin,N
Michael J. Lutz,Loredana Lo Conte,N
Pietro Alessandro Brivio,Tamara Munzner,N
Andreas Weiermann,Graham King,N
Minyue Fu,D. Dutta Majumder,N
Christiane Frougny,Wen Yu 0001,N
Jie Wang,Junku Yuh,N
Stan Franklin,Nikolaos K. Uzunoglu,N
Maria J. Serna,Yo-Ping Huang,N
Peter J. Robinson 0001,C. T. Kelley,N
Jon-Arild Johannessen,Chang-Shiarn Lin,N
Gerald V. Post,Shankar Krishnan,N
Carmine Ciofi,Paul E. Lehner,N
Britta Schinzel,Satoshi Tanaka,N
David Tipper,Gianni Conte,N
Milan Studený,Giora Slutzki,N
Richard Barber,Emilio Spedicato,N
Jin H. Kim,Catterina Dagnino,N
Heon Young Yeom,Hugh E. Williams,N
Philippe Darondeau,Andrew F. Laine,N
Yao-Hua Tan,Allen S. Lee,N
Eng Ung Choo,Tony Przygienda,N
Shaler Stidham Jr.,Thilo Götz,N
James N. Turner,Douglas C. Schmidt,N
Sy D. Friedman,Michael J. Mossinghoff,N
Marc A. Viredaz,Kees van Deemter,N
Prakash P. Shenoy,Dmitrii V. Pasechnik,N
David M. Jackson 0001,Joseph C. Culberson,N
Satoshi Tadokoro,John D. Villasenor,N
Robert E. Woodrow,Helen Pain,N
Costas S. Xydeas,Fred Mintzer,N
Francesco Beritelli,Amit Mitra,N
Bong Dae Choi,Albert H. Huang,N
Dave Harrington,Brigitte Grote,N
Muckai K. Girish,Din-Chang Tseng,N
Olivier V. Pictet,Miguel Lloret-Climent,N
Deborah A. Dahl,Lawrence R. Weatherford,N
Suguru Arimoto,Laurie Radford,N
Joel S. Emer,Vicente Casares Giner,N
Tin Kam Ho,Yoichi Muraoka,N
G. Michael Schneider,Antonios Gasteratos,N
David A. Castañón,Kiem-Phong Vo,N
Jean-Michel Hélary,Carlos A. Coello Coello,N
Soo-Mi Choi,Ralph Spencer Poore,N
Hongzhou Wang,Eerke A. Boiten,N
Muhittin Oral,Roberto Scopigno,N
Richard Statman,Christos Davatzikos,N
Roman Durikovic,David A. Swayne,N
Xinfu Chen,Ming Fan,N
Sheung-lun Hung,Ness B. Shroff,N
Michel Talagrand,Michael J. Muller,N
Sophie Tison,James W. Cooper,N
Alberto Caprara,Yasuo Kanai,N
Michael R. Vaughan-Lee,Robert D. Nowak,N
Vadlamani Ravi,Peter Marwedel,N
R. Sritharan,Olvi L. Mangasarian,N
Sulin Ba,Yannis A. Phillis,N
David L. Pepyne,Kay Hofmann,N
Anthony S. Acampora,Philippe Chrétienne,N
C. (Lieke) E. Peper,Jens Palsberg,N
Thierry-Marie Guerra,Samson Abramsky,N
Marc P. C. Fossorier,Ron Shamir,N
Gerald E. Farin,Ian P. Goulden,N
Stefano Panzeri,Sjur Didrik Flåm,N
Cees Roos,William S. Evans,N
Richard Beigel,Alice E. Smith,N
Claudia Prün,Jun Cao,N
Karen D. Loch,Amar Mitiche,N
János Körner,Rajeev Rastogi,N
William McCune,Mikhail P. Ponomarenko,N
Suki Kim,James C. Corbett,N
Andrew Granville,Lori S. Levin,N
Koenraad De Bosschere,Pierre Matet,N
Wojciech Szpankowski,Zhi-Zhong Chen,N
Edward A. Bender,Kyeongcheol Yang,N
Dan Li,John Gallaugher,N
Michael Waidner,Yue Yang,N
Makoto Kikuchi,Sridha Sridharan,N
Kevin N. Gurney,Yukio Shibata,N
Sarantos Kapidakis,Mingzhou Ding,N
Danny Z. Chen,Jun Miura,N
Irwin W. Sandberg,A. L. Narasimha Reddy,N
Giovanni Monegato,Ser Wah Oh,N
Zvi Rosberg,Siddhartha Chatterjee,N
Alfred H. Schatz,Norman D. Black,N
Qinglin Yu,Gennadi Vainikko,N
Yuan Taur,Saul Greenberg,N
Gordon M. Crippen,Stefan Boettcher,N
Tugrul Dayar,Kai Hwang 0001,N
Oh-Kyu Kwon,Arlette Gaillard,N
I. Emre Telatar,Daniel Hosken,N
Chun Wei Choo,Ioannis A. Kakadiaris,N
Almut Burchard,J. D. Rhodes,N
Teodor Gabriel Crainic,Bernhard Rumpe,N
David A. Elizondo,Leen Stougie,N
John B. Vicente,R. Julian R. Abel,N
Qiming Zhou,Bruce C. Orcutt,N
Dorel Lucanu,S. K. Mishra,N
Adrian S. Lewis,Sei-Wang Chen,N
Mounir Ben Ghalia,Peter G. Taylor,N
Ulrich W. Thonemann,Dimitrios Stiliadis,N
Jens B. Schmitt,Barrett S. Caldwell,N
Paolo Baldan,Jozef Bucko,N
Freddy Gabbay,Andreas W. M. Dress,N
Brian W. Clare,Mark W. Maier,N
Charles Oppenheim,David M. Panton,N
Walter Thiel,Gonzalo Navarro,N
Larry J. LeBlanc,Michael Cantoni,N
Franz Winkler 0001,John S. Gero,N
Eitan Zemel,Ángel Rodríguez-Vázquez,N
David Aldous,Claudia Leopold,N
Frans Coenen,Sam Kwong,N
Ming-Tang Lin,Margaret H. Wright,N
Mansur H. Samadzadeh,Stephen B. Furber,N
Celia Hoyles,Leonid Gurvits,N
Kenneth J. Waldron,Masaru Kitsuregawa,N
Hadas Shachnai,Ignacio Martín Llorente,N
Franca Garzotto,Philippas Tsigas,N
Jin Li 0001,Chung-Sheng Li,N
Catherine Lamy,Sergio Bermejo,N
Alan V. Oppenheim,Zhi-Hong Chen,N
Prasun Dewan,Aron Marchler-Bauer,N
Bill N. Schilit,Rosa María Aguilar,N
James R. Wilson,Eilon Solan,N
Leslie Daigle,Stanley C. Ahalt,N
Katsuhisa Furuta,Robert E. Buntrock,N
Pavel Pudil,Shinsei Tazawa,N
Marie-Christine Costa,Sabine Moisan,N
Wanda J. Orlikowski,Elizabeth Thomas,N
Gaochao Xu,Dong-Seog Han,N
Maher Ali,Eugene H. Spafford,N
Shen-Fu Hsiao,Mark D. Plumbley,N
Gitta Domik,Toshiyuki Asakura,N
Yonit Kesten,Yuri A. Kuznetsov,N
Yuichiro Anzai,Min-Jen Tsai,N
Graeme Hirst,Michael Wolf,N
B. J. Fogg,Edward E. Allen,N
Henri Baudrand,Ian D. Walker,N
Susumu Yoshida,John C. Wootton,N
Toshiyuki Asakura,Eric R. Ziegel,N
Ron P. Podhorodeski,Bill Hancock,N
Catherine C. Marshall,Wolfgang Wilke,N
David J. Hawkes,Kurt D. Bollacker,N
Michele Conforti,Izhak Rubin,N
Willem L. Fouché,Christian Lubich,N
Thomas Rist,Hans Föllmer,N
Zoé Chatzidakis,Lars Engebretsen,N
Jiannong Cao,Ian P. Goulden,N
Micha Hofri,Nehad N. Morsi,N
Foo-Tim Chau,Khashayar Khorasani,N
James L. Massey,David R. C. Hill,N
Martín Hötzel Escardó,Johannes H. Hattingh,N
Mark J. Christensen,Alberto Macii,N
Weifan Wang,Arthur W. Apter,N
Gary M. Thompson,Russel L. Winder,N
Patrick Olivier,Egidio Astesiano,N
Shinji Ozawa,Weimin Han,N
Jay B. Brockman,Nevzat Hurkan Balkir,N
Ali Bilgin,Tom DeMarco,N
Anuradha M. Annaswamy,Kamal Premaratne,N
Jin S. Lee,Donal O'Regan,N
Lei Li,Dajin Wang,N
Alexander Gammerman,H. B. Mitchell,N
Toader Jucan,José L. Sánchez 0001,N
Makoto Kaneko,Angelo M. Sabatini,N
William Kocay,Maurizio Gabbrielli,N
J. Maurice Rojas,Sangsin Na,N
Deepa Kundur,Moni Naor,N
Jeanette Hellgren Kotaleski,Wei Chen,N
David A. Padua,Qiang Du,N
William Aiello,Ramon Carbó-Dorca,N
Bor-Ruey Fu,Jens Hofmann,N
Stefan Biffl,David L. Pepyne,N
Silvana Castano,Young-Keun Park,N
Oliver W. W. Yang,Y. A. Bedrov,N
Richard Beigel,Rob A. Rutenbar,N
Suprasad V. Amari,G. Brent Hall,N
Robert D. Skeel,Roland Carl Backhouse,N
Ramiro Montealegre,Antonio Lioy,N
Sandro Ridella,Kevin J. Sullivan,N
Jim Weston,Pyung Soo Kim,N
Ana García-Serrano,Massimo De Santo,N
Yiyu Yao,Gregory Levitin,N
Katsumi Tadamura,Carrie Beam,N
John E. Smee,Adrian Bullock,N
Asish Mukhopadhyay,Andreas Drexl,N
Csaba Rekeczky,Lucas Roh,N
Mohamed G. Gouda,Ram D. Gopal,N
Ian P. Gent,Ralf Zimmer,N
Marios M. Polycarpou,Ken Nishikawa,N
Tetsushi Ueta,Elisabetta Binaghi,N
Seiichi Nakamori,Donna L. Hoffman,N
Jingzhong Mao,Hee Yong Youn,N
Andrew T. Campbell,Ronald F. Boisvert,N
Matthew Andrews,Andrew H. Gee,N
Xiaodong Zhang,Michael D. Hirschhorn,N
Jin S. Lee,Henry F. Korth,N
Hyunseung Choo,Kuo-Ching Huang,N
Ge Nong,Jesús A. De Loera,N
Uwe M. Borghoff,Jacob Scharcanski,N
Daniel R. Ripoll,Carol V. Brown,N
Calvin Lin,Yao Ma,N
Luc Knockaert,Philip J. Sallis,N
Carl Pomerance,Zhanyi Hu,N
Richard Lai,Teunis J. Ott,N
Ulrich Raber,Wendell D. Jones,N
Peter J. Olver,Ariel Orda,N
Erich Lutz,Chris Phillips,N
Bernard Peroche,Luis Rández,N
Pieter Hendrik Rodenburg,Yakov Ben-Haim,N
Jane Fedorowicz,Marco Listanti,N
Cerry M. Klein,Elena Panteley,N
Baining Guo,Emmanouil Skoufos,N
Giancarlo Iannizzotto,Hidemitsu Ogawa,N
Graham Leedham,Amotz Bar-Noy,N
Bahram Ravani,Paul M. Chau,N
Keisuke Tanaka,Bob Moore,N
John N. Mordeson,Jason Tsong-Li Wang,N
Noureddine Mouaddib,Makoto Haraguchi,N
Shiann-Jeng Yu,Franz Kummert,N
Jun Cai,Yakup Paker,N
Chandra Chekuri,James D. Murray 0001,N
Jean-Bernard Martens,Wha Sook Jeon,N
Harald Günzel,Guido Proietti,N
Ruth Kurniawati,Isaac Cohen,N
Rémy Mullot,Shiji Song,N
Ashim Garg,Arvin Agah,N
Kurt D. Bollacker,Carl Sechen,N
Claudio Montani,Sungzoon Cho,N
Josef Ingenerf,Adelinde M. Uhrmacher,N
Dennis G. Kafura,Erik P. de Vink,N
Alyn P. Rockwood,Constantine D. Polychronopoulos,N
Gunther Heidemann,Roy Featherstone,N
Michael A. Henning,Alessandro Ferrero,N
Chandra Chekuri,David L. Dill,N
Samson W. Tu,Andrea Bianco,N
Ying Tan,Jean-Luc Schwartz,N
Peter Kueng,Viktor K. Prasanna,N
Eugenio Guglielmelli,Yuhu Feng,N
Pierre-Olivier Amblard,Paul D. Gader,N
José Carlos M. Bermudez,Setsuo Ohsuga,N
Hon-Son Don,Gilles Savard,N
Baba C. Vemuri,Shih-Chieh Chang,N
Pauray S. M. Tsai,Changning Huang,N
Tom M. Cavalier,Carolyn R. Watters,N
Harold P. Stern,Shayan Farahvash,N
Kai R. T. Larsen,Wei-Yong Yan,N
Lee J. Stanley,Lakhdar Sais,N
David M. Panton,Harpreet S. Sawhney,N
Sven-Gustav Häggman,Aida G. Romashchenko,N
Peter P. Wakker,Loredana Biacino,N
Domenico Cantone,Chun-Liang Lin,N
Ralph Niederberger,Ralf Borndörfer,N
V. Sambamurthy,Steven Kay,N
Steven P. Woolet,Jean B. Lasserre,N
Sheng-Tzong Cheng,Zaher Mahjoub,N
Meera Sitharam,Darren M. Dawson,N
Reiner Lenz,Tatsuya Nakamura,N
W. Weston Meyer,Joseph H. Silverman,N
Ronald Cramer,Chelsea C. White,N
Kimberly Barata,Thomas J. Smith,N
Wai Lam,Gene Cooperman,N
Ming Fang,Christiaan J. J. Paredis,N
René David,Pilar de la Torre,N
Venkataramanan Balakrishnan,Ian A. Mason,N
Wojciech Kabacinski,Jianying Zhou 0001,N
Kenji Yamanishi,Z. Meral Özsoyoglu,N
Peer Bork,Giorgio Ausiello,N
Jun Ma,Shambhu J. Upadhyaya,N
Denis Pellerin,Sung-Bae Cho,N
Enno Ohlebusch,Martin Fleury,N
Anthony B. Evans,Brian P. Brunk,N
Jürgen Avenhaus,Hava T. Siegelmann,N
Stan Sclaroff,Christian Stary,N
Kenneth H. Hunt,Kathy J. Horadam,N
Barbara Pernici,Smadar Shiffman,N
Meg McGinity,Riccardo Focardi,N
Ulrich Furbach,Kimito Funatsu,N
Steve Vinoski,Joel H. Saltz,N
Ranjit Biswas,Wei-Tek Tsai,N
Britta Schinzel,Atsuhiro Nakamoto,N
Martin L. Kersten,M. P. Bekakos,N
Bernhard Beckermann,Jorge V. José,N
Rong Lin,Mary Beth Rosson,N
William W. Cooper,Jürgen Klüners,N
Seiichi Nakamori,Monson H. Hayes,N
Noboru Takagi,Ricardo G. Durán,N
Uzi Vishkin,Thilo Weichert,N
Gerald Warnecke,Tullio Vardanega,N
D. A. Barry,Habib Youssef,N
Weisong Shi,Hakan Caglar,N
Donald C. Wunsch,Evangelos E. Milios,N
Tsan-sheng Hsu,Peter R. Bono,N
Jin Li 0004,Symeon Bozapalidis,N
Robert Givan,Isaac S. Kohane,N
Michael Böttner,Itzhak Gilboa,N
M. Howard Williams,Philippe Codognet,N
Eric Badouel,Joel Spencer,N
Günter Neumann,Katarina Stanoevska-Slabeva,N
J. Dwight Aplevich,Igor Averbakh,N
Burton A. Leland,Taekyoung Kwon 0002,N
Yuan-Cheng Lai,Malcolm Craig Pullan,N
Sang-Kyoon Kim,Peter Rowlinson,N
Carlos H. Muravchik,Jin H. Kim,N
Henk Barendregt,Craig Gotsman,N
Harry Buhrman,Anand Srivastav,N
Diane E. Oliver,Marat V. Burnashev,N
Colin McDiarmid,Sven Nordebo,N
A. K. Sarkar,Andrew D. Wilson,N
Dipanwita Roy Chowdhury,Jörg Schwerdt,N
Masafumi Hashimoto,Enrico Formenti,N
Alberto Bartoli,Leonard T. Bruton,N
Jason Eisner,Mordecai J. Golin,N
Michael N. Huhns,Tullio Vardanega,N
José Álvarez-Ramírez,Robert B. Fisher,N
Giovanni Cherubini,L. Victor Allis,N
Tony Lindeberg,Tom Fawcett,N
Kevin W. Bowyer,Bernhard Pfahringer,N
Ravi Ganesan,Mikhail I. Rabinovich,N
Yoram Baram,Hisato Kobayashi,N
Christopher J. Zarowski,Olivier Y. de Vel,N
Song Wang,Hannes Hartenstein,N
Edmund H. Durfee,Gary McGraw,N
Sara Nicoloso,Rudolf Ahlswede,N
Samuel P. Benz,Scott Weinstein,N
Agata Ciabattoni,Chris M. W. Ho,N
Shyamal Das Peddada,Robert L. Ewing,N
Alexandre Linhares,Tomas Gänsler,N
Monica J. Parzinger,John A. Shuler,N
Hagit Messer,Lyn C. Thomas,N
Ana Cristina Bicharra Garcia,Peter Värbrand,N
Olivier Pascal,Dong Geun Jeong,N
Alessandra Carbone,Martin A. Giese,N
Hung-Lin Fu,Oliver W. W. Yang,N
Deborah A. Dahl,Carlo Nobile,N
Flaminio Borgonovo,Eric Clarkson,N
Miroslaw Bober,Henry L. Owen,N
Sigeru Omatu,Lars Birkedal,N
M. Frans Kaashoek,Ivan N. Landjev,N
S. Muthukrishnan,Josef Leydold,N
João C. N. Clímaco,Eric O. Postma,N
Ben M. Chen,John M. Mellor-Crummey,N
Lata Narayanan,Wayne C. Boncyk,N
Otfried Schwarzkopf,Arnold Reusken,N
Michele Angelaccio,Samuel Kaski,N
Gregor Meyer,J. Gregory Morrisett,N
Bohdan Zelinka,François B. Vernadat,N
Roger J. Hubbold,Peter Benner,N
Henk J. A. M. Heijmans,Akhilesh Tyagi,N
Bruno Portier,Sridhar Rajagopalan,N
Andrés Marzal,Rainer Schrader,N
Rui Vilela Mendes,Lori A. Clarke,N
Cecil C. Rousseau,Norman L. Allinger,N
José A. De Doná,Robert Valette,N
Tibor Gyimóthy,K. F. Ng,N
Takayuki Yamada,P. Pete Chong,N
Antonio Jesús Torralba Silgado,Thambipillai Srikanthan,N
Gilles Caporossi,Lesley Pickard,N
John V. Martonchik,Paul Johannesson,N
David J. DeWitt,Carl G. Looney,N
Yong-Ming Li 0001,Clyde W. Holsapple,N
Tamás Szirányi,Sharon L. Oviatt,N
David S. Ebert,Chun-Shien Lu,N
Thomas L. Sterling,Clemens Lautemann,N
I. R. Goodman,Harold P. Benson,N
Rui-Zhong Jia,Carson C. Woo,N
Lynn Margaret Batten,Paul Nieuwenhuysen,N
Francesco Delli Priscoli,Guy Perrière,N
B. N. Wang,Charles J. Kacmar,N
Marc Pollefeys,Thomas R. Gross,N
Bezalel Gavish,Giancarlo Calvagno,N
Peter J. Beek,Rodney W. Topor,N
Giovanni Ramponi,Marion A. Hersh,N
Yuri A. Kuznetsov,Malcolm Munro,N
Yuqun Chen,Bruno Durand,N
José E. Moreira,Eric Moulines,N
Rudolf Freund,Ali El-Hajj,N
Ai Wu,Rafael M. Gasca,N
Rabab Kreidieh Ward,Chun-Liang Lin,N
Anna Hac,Michael Halper,N
Subbarayan Venkatesan,J. Luis A. Yebra,N
H. Altay Güvenir,William J. Cook,N
Roberto Tempo,Eam Khwang Teoh,N
Peter F. MacNeilage,Rafael Martí,N
Bracha Shapira,Rafael B. Fierro,N
Deepinder P. Sidhu,Rattikorn Hewett,N
Vasek Chvátal,James F. Brinkley,N
Shuichi Ino,Baruch Awerbuch,N
Gayla S. Domke,Liqun Chen,N
Larry Kerschberg,Sumit Ganguly,N
Zhi-Pei Liang,Kimito Funatsu,N
Ravi Ganesan,Bruce M. Kapron,N
Jean Marcel Pallo,Murugan Anandarajan,N
Miroslav Fiedler,Ming-Bo Lin,N
Paul E. Lehner,Koji Nakano,N
Andreas Girgensohn,Joseph A. Paradiso,N
Steve De Backer,David I. Holmes,N
Christodoulos A. Floudas,Richard J. Gibbens,N
Perwez Shahabuddin,Cristina Silvano,N
Stefan Rausch-Schott,Jan Puzicha,N
Francisco F. Córdova Quiróz,Max Gunzburger,N
P. J. van der Houwen,Ruben Gonzalez,N
Jason Noble,Udo Winand,N
Stuart O. Nelson,Wolfgang Thomas,N
Avishai Mandelbaum,Erich J. Neuhold,N
P. P. Chakrabarti,John C. Wierman,N
Robert E. Schapire,William C. Rounds,N
Fredrik Manne,David C. Rine,N
Karim Drouiche,Pramod P. Khargonekar,N
Gail-Joon Ahn,Richard T. Watson,N
Erkki Vilkman,Peter W. O'Hearn,N
Kurt M. Anstreicher,Zbigniew H. Przasnyski,N
David Fernández-Baca,Sergei S. Ryshkov,N
Paolo Serafini,Fabio Salice,N
Minoru Tsukada,Steve Cisler,N
T. B. Dinesh,Yoshihito Toyama,N
Philip Scordis,Charles S. Kenney,N
Sheng Bau,Vijay V. Patel,N
Daniel Panario,Kemal Oflazer,N
Tamra Carpenter,Mario Rodríguez-Artalejo,N
Stephen Pinfield,Michael D. Zoltowski,N
Yue Chen,Efim B. Kinber,N
Hans L. Bodlaender,Mieczyslaw Borowiecki,N
Nico Karssemeijer,Richard J. Nowakowski,N
Emanuele Trucco,Michael D. Wilson,N
Jaroslav Kautsky,Norman L. Johnson,N
M. Eduard Gröller,Lin-Gwo Liou,N
Andrew M. Pitts,Samuel Karlin,N
Ian F. Blake,James K. Ho,N
Tamás Fleiner,Paul Schweizer,N
José F. Sigut,Franco Mana,N
Allan D. Jepson,Anthony F. J. van Raan,N
Gershon Elber,Francisco Toledo,N
Yeh Lam,Aurora Morgana,N
Hoi-Kwong Lo,Arthur J. Krener,N
Jyh-Shyan Lin,Chung-Lin Huang,N
Takashi Harada,Alex Pentland,N
Stanley F. Chen,André Raspaud,N
Derek H. Smith,Fiona J. Tweedie,N
Simon Haykin,Michele Favalli,N
Weining Zhang,Sheng Ma,N
Bingsheng He,Ted C. Yang,N
Stephen Wise,Enver Yücesan,N
Samuel Krimm,Romano Fantacci,N
Te Sun Han,Kalle Lyytinen,N
Jacques Savoy,Sin-Horng Chen,N
Yao-Lin Jiang,Paul C. Wei,N
Paul Buitelaar,Robyn A. Owens,N
Huei-Jan Shyr,Chenyang Xu,N
Miklós Ajtai,Antonio Salloum,N
Alan A. Bertossi,Massimiliano Goldwurm,N
Jacob Barhen,S. Sathiya Keerthi,N
Neil Immerman,Shiuh-Pyng Shieh,N
Qianhua He,Weiliang Xu,N
Rainer Koppler,Matt Bishop,N
Fabio Fagnani,Roberto Oboe,N
John F. Arnold,Doris L. Carver,N
Gerhard Sorger,Jörg Gebhardt,N
Colin Ware,Y. C. Yao,N
Bahaa E. A. Saleh,Andreas Roessler,N
Jaafar M. H. Elmirghani,Sergios Theodoridis,N
Chih-Fang Wang,Noboru Takagi,N
Abhijit Sengupta,Larry W. Jacobs,N
Jang-Ping Sheu,Kurt Rothermel,N
Michiel van de Panne,Andrew D. Farmer,N
K. C. Lun,Michael Isard,N
Lars Engebretsen,David K. Y. Yau,N
Tony Moynihan,Weimin Chen,N
Jorge Almeida 0001,Dong Xu 0002,N
Alan F. Murray,Young-Koo Lee,N
Maria Chiara Meo,Roberto Mantaci,N
Susan H. Xu,M. J. D. Powell,N
Ken-etsu Fujita,Eleftherios Koutsofios,N
Stéphane Bressan,Hans Akkermans,N
Jarrett Rosenberg,Pierre-Etienne Moreau,N
Eric W. Stein,Leon Sterling,N
Peter Kubat,Chak-Kuen Wong,N
Noriyoshi Itazaki,Koichi Hori,N
Krishna Busawon,Sergey V. Lavryushev,N
Margarida F. Jacome,Roberto Giuntini,N
Shinichiro Omachi,Paul Le Guernic,N
Bradley J. Rhodes,David Nicholas,N
Jason E. Robbins,Thomas R. Gross,N
François B. Vernadat,Philippe Loubaton,N
Sung Deok Cha,Deborah S. Franzblau,N
James F. Korsh,Gabriel Taubin,N
F. Moreno,D. L. Yu,N
Eldon R. Hansen,Zhi-Hong Mao,N
Craig Gotsman,Giovanni Emanuele Corazza,N
Rutger F. H. Hofman,Julio H. Braslavsky,N
Scott E. Page,Khalid Sayood,N
P. Pete Chong,Hongyuan Lai,N
A. M. H. Gerards,Alessandra Russo,N
Gayla S. Domke,Ignas G. Niemegeers,N
Anna Maria Fanelli,Philip J. Hatcher,N
Kunio Fukunaga,Paul W. Mielke Jr.,N
Luigi R. Ceci,Robert F. Harrison,N
Boris Tsybakov,Richard Brimacombe,N
Gábor Galambos,Toru Fujiwara,N
Marc Giusti,Ulrich Nehmzow,N
Elizabeth Acosta-Gonzaga,Ron Meir,N
Katsuhiro Yauchi,Henry Fuchs,N
Xiaofeng Guo,Scott A. Vanstone,N
Gary S. Brown,Andrea Boni,N
San-qi Li,Svetlana Cojocaru,N
Prakash Panangaden,Yuliang Zheng,N
Barbara D. Klein,Thomas Andreae,N
Rance Cleaveland,Vydunas Saltenis,N
Odile Favaron,Joshua S. Hodas,N
V. Cano,Michel Verhaegen,N
Jun Tani,Brij M. Masand,N
Wolfgang Hesse,Jacopo Tomasi,N
Davood Rafiei,Timo Niemi,N
Jiri Matas,María M. Seron,N
Robert W. Irving,Giuseppe Grassi,N
Fan R. K. Chung,Hideo Saito,N
Scott A. Moore,Sergio Antoy,N
Gustavo A. Arteca,Chungnan Lee,N
Michael R. Macedonia,David H. Bailey,N
Sanjeev Khanna,Wei Li,N
John S. Edwards,Sara B. Kiesler,N
A. Tanju Erdem,Hiroyoshi Morita,N
Sandra J. Frawley,Vijay Raghavan 0002,N
Azzedine Boukerche,Alicia D'Anjou,N
Jérôme Gouzy,Karl Johan Åström,N
Wolfgang Rosenstiel,Etienne de Klerk,N
C. A. R. Hoare,César A. Macías-Chapula,N
Robert Giegerich,H. Richard Gail,N
Tobias Nipkow,Philipp Bucher,N
Elisha Sacks,Helmut Bäumler,N
Andrei Kotlov,Xinhua Zhao,N
Peter J. Rousseeuw,Yossi Azar,N
Enrique Vidal 0001,Gwo-Jen Hwang,N
Eric J. Pauwels,Roberto Cipolla,N
Mihai Ciucu,John Leslie King,N
Christophe Geourjon,Clement J. McDonald,N
Nicholas Carriero,Tomoki Fukai,N
Antonella Di Stefano,John L. Pollock,N
Ran Giladi,P. S. Thiagarajan,N
Jonathan R. Partington,John H. Merlin,N
Mario Winter,Natasha Alechina,N
Michael Kallay,Sid L. Huff,N
Katherine P. Andriole,John Hatcliff,N
Ehud Rivlin,Ranieri Baraglia,N
P. S. Thiagarajan,Ljubomir Perkovic,N
Bernard Stepien,Charles H. Reynolds,N
Rusins Freivalds,Tamás D. Gedeon,N
Jean-François Raskin,Kozo Kinoshita,N
Richard D. Braatz,Peter Jipsen,N
Anand R. Tripathi,Bogdan Oporowski,N
Masahiro Fujita,Wray L. Buntine,N
Marian Neamtu,Reinhard Wilhelm,N
Shamkant B. Navathe,Arvind Krishna,N
W. Lam,Charles P. Friedman,N
P. Padhi,Thomas G. Holzman,N
Sang Hyuk Kang,Evan H. Magill,N
Evanthia Papadopoulou,Ami Arbel,N
Shengyuan Xu,Mark W. Jones,N
Costas E. Goutis,John Meier,N
